0.01,0.33411430232138106
0.02,0.3349017209620775
0.03,0.33569569194825494
0.04,0.33649632049845835
0.05,0.33730371444269713
0.060000000000000005,0.33811798431194373
0.06999999999999999,0.3389392434316185
0.08,0.3397676080192119
0.09,0.3406031972863254
0.09999999999999999,0.3414461335454033
0.11,0.34229654232132173
0.12,0.34315455246822135
0.13,0.34402029629181285
0.14,0.34489390967750244
0.15000000000000002,0.34577553222467544
0.16,0.3466653073875108
0.17,0.3475633826227012
0.18000000000000002,0.3484699095445134
0.19,0.3493850440876467
0.2,0.35030894667835627
0.21000000000000002,0.3512417824143767
0.22,0.35218372125419867
0.23,0.3531349382163132
0.24000000000000002,0.3540956135890558
0.25,0.35506593315177337
0.26,0.3560460884080572
0.27,0.35703627683186057
0.28,0.3580367021273985
0.29000000000000004,0.3590475745037741
0.3,0.3600691109653792
0.31,0.3611015356191898
0.32,0.3621450800001921
0.33,0.36319998341625304
0.34,0.36426649331390526
0.35000000000000003,0.36534486566660296
0.36000000000000004,0.36643536538719385
0.37,0.36753826676647583
0.38,0.3686538539399031
0.39,0.3697824213846986
0.4,0.370924274449847
0.41000000000000003,0.37207972992168864
0.42000000000000004,0.37324911662809984
0.43,0.3744327760845638
0.44,0.3756310631857583
0.45,0.3768443469466862
0.46,0.37807301129778986
0.47000000000000003,0.3793174559389884
0.48000000000000004,0.3805780972581129
0.49,0.3818553693198383
0.5,0.3831497249319151
0.51,0.3844616367962918
0.52,0.38579159875363933
0.53,0.3871401271308141
0.54,0.38850776220199407
0.55,0.3898950697755746
0.56,0.3913026429204893
0.5700000000000001,0.3927311038474235
0.5800000000000001,0.3941811059624916
0.59,0.3956533361133775
0.6,0.3971485170507828
0.61,0.39866741013133794
0.62,0.40021081829203115
0.63,0.401779589330794
0.64,0.4033746195333047
0.65,0.4049968576925171
0.66,0.4066473095750975
0.67,0.40832704289816696
0.68,0.4100371928908186
0.6900000000000001,0.41177896852830165
0.7000000000000001,0.41355365954308154
0.7100000000000001,0.41536264433696096
0.72,0.4172073989430399
0.73,0.41908950721678107
0.74,0.42101067247348367
0.75,0.4229727308372998
0.76,0.42497766662754305
0.77,0.4270276301855088
0.78,0.4291249586449565
0.79,0.4312722002795931
0.8,0.43347214323232824
0.81,0.4357278496594631
0.8200000000000001,0.43804269663115386
0.8300000000000001,0.4404204255511783
0.8400000000000001,0.4428652024449422
0.85,0.44538169229272956
0.86,0.447975151777818
0.87,0.4506515465734878
0.88,0.45341770193612896
0.89,0.4562814994633759
0.9,0.4592521394107437
0.91,0.4623404987801496
0.92,0.4655596340873319
0.93,0.46892551169491387
0.9400000000000001,0.4724581143063097
0.9500000000000001,0.4761832094942789
0.9600000000000001,0.48013538307638187
0.97,0.48436377796470015
0.98,0.4889446779459891
0.99,0.4940171952959682
1.,0.5
1.01,0.5070945704193838
1.02,0.5137210018205786
1.03,0.5199033328906506
1.04,0.5256642629497364
1.05,0.5310252358548249
1.06,0.5360065180036211
1.07,0.5406272709001271
1.08,0.5449056187037711
1.09,0.5488587111478498
1.1,0.552502782180364
1.11,0.5558532046506494
1.12,0.5589245413382747
1.1300000000000001,0.5617305925961782
1.1400000000000001,0.5642844408577358
1.1500000000000001,0.5665984922371714
1.1600000000000001,0.5686845154342268
1.17,0.5705536781371539
1.18,0.5722165811027037
1.19,0.5736832900777329
1.2,0.5749633657141988
1.21,0.576065891617566
1.22,0.576999500657888
1.23,0.5777723996629678
1.24,0.578392392603977
1.25,0.5788669023756116
1.26,0.5792029912652656
1.27,0.579407380198708
1.28,0.5794864668433242
1.29,0.5794463426440781
1.3,0.579292808861906
1.31,0.5790313916792477
1.32,0.5786673564328023
1.33,0.5782057210293432
1.34,0.5776512685964911
1.35,0.5770085594167261
1.36,0.5762819421895684
1.37,0.5754755646637547
1.3800000000000001,0.574593383678386
1.3900000000000001,0.5736391746493622
1.4000000000000001,0.5726165405349741
1.4100000000000001,0.5715289203122467
1.42,0.5703795969935237
1.43,0.5691717052108325
1.44,0.5679082383937532
1.45,0.566592055564838
1.46,0.5652258877750628
1.47,0.5638123442003431
1.48,0.562353917918798
1.49,0.560852991387189
1.5,0.5593118416337979
1.51,0.5577326451839144
1.52,0.5561174827330997
1.53,0.5544683435824437
1.54,0.5527871298491543
1.55,0.5510756604650047
1.56,0.5493356749743873
1.57,0.5475688371430217
1.58,0.5457767383876886
1.59,0.5439609010367407
1.6,0.5421227814305641
1.61,0.5402637728706117
1.62,0.5383852084251275
1.6300000000000001,0.5364883635992017
1.6400000000000001,0.5345744588763492
1.6500000000000001,0.5326446621383915
1.6600000000000001,0.5307000909700226
1.6700000000000002,0.5287418148540836
1.68,0.5267708572632168
1.69,0.5247881976532538
1.7,0.5227947733633894
1.71,0.5207914814279057
1.72,0.5187791803039496
1.73,0.516758691519611
1.74,0.5147308012463185
1.75,0.5126962617993478
1.76,0.5106557930700251
1.77,0.5086100838930218
1.78,0.5065597933519435
1.79,0.5045055520262507
1.8,0.5024479631823804
1.81,0.5003876039117875
1.82,0.4983250262184817
1.83,0.4962607580584948
1.84,0.4941953043335891
1.85,0.49212914784139594
1.86,0.4900627501840586
1.87,0.4879965526373455
1.8800000000000001,0.485930976982101
1.8900000000000001,0.4838664262998013
1.9000000000000001,0.4818032857338958
1.9100000000000001,0.47974192321852793
1.9200000000000002,0.4776826901761461
1.93,0.4756259221854446
1.94,0.47357193962099514
1.95,0.47152104826586916
1.96,0.4694735398984794
1.97,0.46742969285481306
1.98,0.4653897725671697
1.99,0.463354032080461
2.,0.4613227125470804
2.01,0.4592960437012992
2.02,0.4572742443141
2.03,0.4552575226293175
2.04,0.4532460767819063
2.05,0.4512400951991299
2.0599999999999996,0.4492397569854105
2.07,0.44724523229156066
2.0799999999999996,0.4452566826690712
2.09,0.4432742614101033
2.0999999999999996,0.44129811387380424
2.11,0.4393283777995329
2.1199999999999997,0.4373651836075554
2.13,0.4354086546877485
2.1399999999999997,0.4334589076768176
2.15,0.4315160527245192
2.1599999999999997,0.4295801937493498
2.17,0.4276514286841459
2.1799999999999997,0.42572984971201877
2.19,0.423815543493026
2.1999999999999997,0.4219085913819688
2.21,0.42000906963767937
2.2199999999999998,0.41811704962415497
2.23,0.4162325980038715
2.2399999999999998,0.41435577692360015
2.25,0.4124866441930323
